0.940323955669224,0.0901960784313725,0
0.944263875889844,0.105299105943747,0
0.948203796110463,0.120402133456122,0
0.948508098891731,0.12505276083036,0
0.948508098891731,0.128828517708453,0
0.94836929411431,0.137393039407544,0
0.948205130771785,0.146832431602778,0
0.948167092924126,0.157722266988987,0
0.948167092924126,0.169049537623268,0
0.948167092924126,0.176462913932696,0
0.948167092924126,0.182126549249837,0
0.948167092924126,0.19358428302828,0
0.948167092924126,0.208687310540655,0
0.948167092924126,0.218725298338514,0
0.948167092924126,0.224388933655654,0
0.948167092924126,0.231786961359886,0
0.948167092924126,0.241226353555121,0
0.948167092924126,0.250665745750355,0
0.948167092924126,0.260105137945589,0
0.948167092924126,0.268393384751161,0
0.948167092924126,0.274057020068301,0
0.948167092924126,0.281813404337316,0
0.948167092924126,0.296670186835902,0
0.948167092924126,0.310144260205571,0
0.948167092924126,0.315807895522712,0
0.948167092924126,0.321765823661209,0
0.948167092924126,0.331451460870232,0
0.948167092924126,0.341137098079255,0
0.948167092924126,0.350577491270481,0
0.948167092924126,0.360016883465715,0
0.948167092924126,0.365987490886766,0
0.948167092924126,0.371651126203906,0
0.948167092924126,0.386846245347454,0
0.948167092924126,0.403837151298876,0
0.948167092924126,0.410728675031657,0
0.948167092924126,0.41450443190975,0
0.948167092924126,0.422171060204904,0
0.948167092924126,0.431610452400138,0
0.948167092924126,0.441049844595373,0
0.948167092924126,0.450489236790607,0
0.948167092924126,0.45791796170523,0
0.948167092924126,0.463581597022371,0
0.948167092924126,0.4744023636852,0
0.948167092924126,0.491393269636622,0
0.948167092924126,0.503388204596907,0
0.948167092924126,0.507163961475001,0
0.948167092924126,0.512643413529795,0
0.948167092924126,0.52208280572503,0
0.948167092924126,0.532366371206017,0
0.948167092924126,0.545581520279345,0
0.948167092924126,0.557691569778596,0
0.948167092924126,0.563355205095737,0
0.948167092924126,0.569410229845363,0
0.948167092924126,0.580737500479644,0
0.948167092924126,0.592064771113925,0
0.948167092924126,0.597774452246652,0
0.948167092924126,0.603438087563792,0
0.948167092924126,0.612555159049921,0
0.948167092924126,0.621994551245155,0
0.948167092924126,0.634389550936515,0
0.948167092924126,0.647358454996054,0
0.948167092924126,0.654774166962794,0
0.948167092924126,0.660437802279935,0
0.948167092924126,0.671258568942764,0
0.948167092924126,0.684473718016092,0
0.948167092924126,0.69311498274116,0
0.948167092924126,0.698778618058301,0
0.948167092924126,0.707435231388564,0
0.948167092924126,0.718762502022846,0
0.948167092924126,0.729200888217109,0
0.948167092924126,0.738558198741081,0
0.948167092924126,0.745858796168855,0
0.948167092924126,0.749716634718212,0
0.948167092924126,0.756424308853977,0
0.948167092924126,0.769885702941093,0
0.948167092924126,0.781995752440345,0
0.948167092924126,0.789301021182744,0
0.948167092924126,0.797447126557592,0
0.948167092924126,0.81066227563092,0
0.948167092924126,0.823525074115412,0
0.948167092924126,0.831322832885388,0
0.948167092924126,0.839120591655364,0
0.948167092924126,0.842945397337017,0
0.948167092924126,0.846721154215111,0
0.948167092924126,0.864025038246389,0
0.948167092924126,0.882657577623068,0
0.948167092924126,0.888909464917593,0
0.948167092924126,0.892685221795687,0
0.948167092924126,0.899502004494472,0
0.948167092924126,0.907299763264448,0
0.948278537144459,0.91621196423775,0
0.948442700486985,0.925651356432984,0
0.948508098891731,0.932671007652614,0
0.948508098891731,0.938088397955966,0
0.948508098891731,0.951683925505878,0
0.948508098891731,0.972696833349182,0
0.951003915562652,0.985157898775949,0
0.956585469208529,0.987045777214996,0
0.963624473017319,0.989632017190438,0
0.973145946883816,0.993407774068532,0
0.977117898976148,0.996630981159587,0
0.967678506780914,0.998518859598634,0
0.959105643448565,1,0
